"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN","TOBS"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-19",,"57.7","0.0","16.7","4.4","4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-20",,"3.8","0.0","5.6","-2.2","0.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-21",,"0.0","0.0","6.1","-6.7","-4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-22",,"0.0","0.0","6.7","-8.3","-7.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-23",,"0.0","0.0","10.0","-7.2","-5.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-24",,"0.0","0.0","12.2","-5.0","5.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-25",,"0.0","0.0","15.0","-0.6","0.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-26",,"0.0","0.0","10.6","-4.4","0.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-27",,"0.0","0.0","12.8","0.6","7.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-28",,"0.0","0.0","17.8","0.6","4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-29",,"0.0","0.0","21.7","4.4","8.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-30",,"35.1","0.0","18.3","6.1","7.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-01-31",,"0.0","0.0","20.0","2.2","2.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-01",,"0.0","0.0","16.7","0.0","2.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-02",,"0.0","0.0","12.8","0.6","2.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-03",,"0.0","0.0","10.0","-3.3","-1.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-04",,"0.0","0.0","13.3","-3.9","-0.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-05",,"0.0","0.0","16.1","-2.2","-1.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-06",,"0.0","0.0","14.4","-3.9","-2.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-07",,"0.0","0.0","20.0","-2.8","1.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-08",,"0.0","0.0","21.7","5.6","6.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-09",,"0.0","0.0","22.8","5.6","16.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-10",,"20.8","0.0","24.4","-0.6","0.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-11",,"0.0","0.0","8.9","-1.1","0.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-12",,"1.3","0.0","13.9","0.0","7.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-13",,"1.8","0.0","15.6","7.2","11.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-14",,"0.5","0.0","17.8","11.1","11.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-15",,"0.0","0.0","23.9","16.7","18.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-16",,"0.0","0.0","27.2","18.3","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-17",,"34.3","0.0","25.6","0.0","6.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-18",,"0.0","0.0","11.1","-2.8","1.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-19",,"0.0","0.0","13.3","-2.2","-0.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-20",,"0.0","0.0","20.0","-0.6","12.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-21",,"0.3","0.0","21.7","10.6","13.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-22",,"10.7","0.0","24.4","13.3","16.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-23",,"0.0","0.0","17.2","4.4","4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-24",,"0.0","0.0","21.1","4.4","15.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-25",,"0.0","0.0","22.2","13.9","15.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-26",,"0.0","0.0","21.7","7.2","10.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-27",,"0.0","0.0","23.3","10.0","11.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-02-28",,"16.5","0.0","20.0","10.0","11.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-01",,"10.7","0.0","13.3","8.3","8.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-02",,"42.4","0.0","16.1","8.3","15.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-03",,"34.3","0.0","19.4","11.7","12.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-04",,"27.4","0.0","18.3","8.3","8.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-05",,"0.0","0.0","15.0","2.8","3.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-06",,"0.0","0.0","13.9","-0.6","2.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-07",,"0.0","0.0","14.4","-1.1","1.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-08",,"0.0","0.0","17.2","0.6","2.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-09",,"5.8","0.0","21.7","2.2","7.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-10",,"0.0","0.0","13.9","-3.3","0.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-11",,"0.0","0.0","18.3","-1.1","1.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-12",,"0.8","0.0","20.0","6.7","13.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-13",,"15.5","0.0","18.9","11.1","11.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-14",,"0.0","0.0","21.7","5.6","7.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-15",,"36.8","0.0","15.6","6.7","11.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-16",,"0.0","0.0","16.7","7.8","10.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-17",,"0.0","0.0","17.8","2.8","5.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-18",,"0.0","0.0","14.4","1.1","3.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-19",,"0.0","0.0","16.1","3.9","5.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-20",,"2.8","0.0","10.6","3.9","4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-21",,"6.4","0.0","8.3","3.3","5.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-22",,"0.0","0.0","17.2","1.7","4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-23",,"0.0","0.0","22.8","4.4","10.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-24",,"0.0","0.0","24.4","6.7","13.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-25",,"12.7","0.0","23.3","3.3","4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-26",,"0.0","0.0","15.0","2.8","4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-27",,"0.0","0.0","13.9","3.9","4.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-28",,"0.3","0.0","13.9","3.9","5.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-29",,"1.8","0.0","10.0","4.4","8.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-30",,"8.9","0.0","15.6","7.8","12.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-03-31",,"1.3","0.0","15.0","6.7","8.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-01",,"0.0","0.0","19.4","6.1","7.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-02",,"0.0","0.0","20.0","2.8","3.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-03",,"0.0","0.0","25.6","2.8","17.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-04",,"15.2","0.0","25.6","16.1","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-05",,"34.8","0.0","23.9","15.0","17.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-06",,"0.8","0.0","26.7","13.3","15.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-07",,"0.0","0.0","28.9","12.8","18.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-08",,"0.0","0.0","27.2","17.8","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-09",,"0.0","0.0","28.3","19.4","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-10",,"0.0","0.0","30.0","19.4","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-11",,"0.0","0.0","30.0","18.3","19.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-12",,"0.0","0.0","30.0","18.3","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-13",,"0.0","0.0","30.6","21.1","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-14",,"7.1","0.0","25.6","13.9","15.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-15",,"28.4","0.0","23.9","14.4","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-16",,"25.9","0.0","21.1","13.9","15.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-17",,"0.0","0.0","24.4","9.4","10.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-18",,"0.0","0.0","16.7","0.6","2.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-19",,"0.0","0.0","18.9","1.7","3.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-20",,"0.0","0.0","22.2","3.3","10.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-21",,"0.0","0.0","25.6","8.9","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-22",,"0.0","0.0","27.8","14.4","16.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-23",,"0.0","0.0","27.2","9.4","16.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-24",,"2.0","0.0","27.2","13.9","13.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-25",,"1.8","0.0","16.1","7.2","8.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-26",,"0.0","0.0","22.2","5.6","6.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-27",,"0.0","0.0","25.0","6.1","9.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-28",,"0.0","0.0","27.2","8.3","10.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-29",,"0.0","0.0","28.3","10.0","14.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-04-30",,"0.0","0.0","29.4","11.7","12.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-01",,"0.0","0.0","27.8","12.2","13.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-02",,"0.0","0.0","26.1","11.1","12.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-03",,"0.0","0.0","28.3","11.7","13.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-04",,"0.0","0.0","28.9","12.2","14.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-05",,"0.0","0.0","28.3","13.3","16.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-06",,"0.0","0.0","26.7","11.7","15.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-07",,"0.0","0.0","27.2","12.8","16.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-08",,"0.0","0.0","29.4","14.4","16.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-09",,"0.8","0.0","28.3","15.0","16.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-10",,"3.0","0.0","27.2","14.4","15.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-11",,"0.0","0.0","28.3","12.8","15.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-12",,"0.0","0.0","29.4","13.3","15.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-13",,"5.1","0.0","30.0","12.8","18.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-14",,"0.0","0.0","27.8","10.0","12.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-15",,"0.0","0.0","30.0","11.7","14.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-16",,"0.0","0.0","32.2","14.4","17.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-17",,"0.0","0.0","31.7","14.4","17.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-18",,"0.0","0.0","31.1","15.6","17.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-19",,"0.0","0.0","31.7","17.8","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-20",,"0.0","0.0","31.1","20.0","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-21",,"0.0","0.0","32.2","21.1","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-22",,"13.0","0.0","30.6","12.8","13.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-23",,"0.5","0.0","23.9","7.8","12.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-24",,"0.0","0.0","27.8","11.1","15.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-25",,"13.7","0.0","30.6","8.3","16.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-26",,"0.0","0.0","25.6","12.8","13.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-27",,"55.1","0.0","29.4","13.3","17.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-28",,"0.5","0.0","28.3","16.7","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-29",,"0.8","0.0","29.4","16.7","18.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-30",,"0.0","0.0","28.3","15.6","18.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-05-31",,"3.6","0.0","31.7","17.8","18.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-01",,"3.8","0.0","28.9","18.3","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-02",,"0.0","0.0","27.8","12.2","16.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-03",,"0.0","0.0","31.7","16.7","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-04",,"0.0","0.0","33.3","21.7","24.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-05",,"82.0","0.0","30.6","15.6","18.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-06",,"0.8","0.0","30.6","18.9","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-07",,"18.5","0.0","26.1","18.9","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-08",,"8.9","0.0","29.4","20.0","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-09",,"10.2","0.0","32.2","19.4","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-10",,"0.0","0.0","28.3","20.6","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-11",,"0.0","0.0","30.6","20.6","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-12",,"0.0","0.0","28.9","17.8","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-13",,"0.0","0.0","32.2","20.0","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-14",,"0.0","0.0","32.2","21.1","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-15",,"0.0","0.0","33.3","22.8","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-16",,"0.0","0.0","32.2","20.6","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-17",,"0.0","0.0","31.7","13.9","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-18",,"0.0","0.0","33.3","16.7","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-19",,"0.0","0.0","33.3","17.2","17.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-20",,"2.5","0.0","32.2","17.2","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-21",,"0.0","0.0","32.2","18.3","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-22",,"8.4","0.0","31.1","19.4","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-23",,"4.6","0.0","28.3","13.3","13.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-24",,"0.0","0.0","29.4","13.3","18.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-25",,"0.0","0.0","31.7","17.2","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-26",,"0.0","0.0","32.2","16.7","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-27",,"0.0","0.0","31.7","18.3","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-28",,"1.3","0.0","28.9","17.2","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-29",,"0.0","0.0","31.1","16.7","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-06-30",,"0.0","0.0","32.2","20.0","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-01",,"17.8","0.0","31.1","17.8","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-02",,"0.0","0.0","32.2","19.4","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-03",,"0.0","0.0","33.3","18.9","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-04",,"2.0","0.0","32.8","21.1","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-05",,"1.3","0.0","32.2","18.9","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-06",,"0.0","0.0","33.3","18.3","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-07",,"0.5","0.0","34.4","20.0","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-08",,"0.0","0.0","35.6","21.7","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-09",,"0.0","0.0","35.6","21.7","25.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-10",,"0.0","0.0","35.0","21.1","25.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-11",,"0.0","0.0","35.6","22.2","23.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-12",,"0.0","0.0","36.1","22.2","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-13",,"22.9","0.0","36.1","21.1","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-14",,"0.3","0.0","29.4","12.2","17.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-15",,"0.0","0.0","31.1","15.0","15.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-16",,"0.0","0.0","33.3","19.4","19.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-17",,"0.0","0.0","32.8","17.8","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-18",,"0.0","0.0","33.9","17.8","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-19",,"0.0","0.0","35.0","20.0","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-20",,"0.0","0.0","35.6","20.6","23.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-21",,"1.5","0.0","36.1","21.1","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-22",,"0.0","0.0","31.1","19.4","23.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-23",,"0.0","0.0","32.8","18.9","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-24",,"0.0","0.0","34.4","19.4","19.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-25",,"0.5","0.0","35.0","19.4","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-26",,"17.8","0.0","31.7","21.7","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-27",,"0.5","0.0","27.8","20.0","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-28",,"0.0","0.0","32.8","20.6","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-29",,"0.0","0.0","33.9","20.6","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-30",,"0.0","0.0","33.3","21.7","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-07-31",,"5.1","0.0","33.3","21.7","24.4"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-01",,"8.9","0.0","32.2","20.6","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-02",,"0.0","0.0","33.3","18.9","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-03",,"0.0","0.0","32.8","19.4","20.6"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-04",,"0.0","0.0","33.3","20.0","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-05",,"41.7","0.0","34.4","20.0","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-06",,"0.5","0.0","33.9","21.1","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-07",,"1.5","0.0","32.2","21.1","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-08",,"0.5","0.0","33.9","21.1","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-09",,"0.5","0.0","33.3","21.1","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-10",,"0.5","0.0","32.8","21.1","23.9"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-11",,"21.6","0.0","32.2","21.1","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-12",,"7.4","0.0","28.3","21.1","21.7"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-13",,"0.5","0.0","31.1","21.1","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-14",,"8.9","0.0","32.8","21.1","23.3"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-15",,"0.0","0.0","32.8","16.7","20.0"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-16",,"0.0","0.0","33.3","18.3","21.1"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-17",,"0.0","0.0","34.4","20.6","22.8"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-18",,"6.6","0.0","34.4","20.0","22.2"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2001-08-19",,"0.0","0.0","31.1","18.3","21.7"
